Date,Open,High,Low,Close,Currency,Average
2018-11-09,213.39,213.4,208.74,211.65,USD,211.07
2018-11-12,211.26,213.22,208.21,208.47,USD,210.715
2018-11-13,208.3,208.35,203.55,204.11,USD,205.95
2018-11-14,204.24,206.79,202.33,203.68,USD,204.56
2018-11-15,203.68,206.01,201.51,205.83,USD,203.76
2018-11-16,205.88,208.17,205.86,207.53,USD,207.015
2018-11-19,207.55,207.85,205.9,207.05,USD,206.875
2018-11-20,207.06,207.33,200.29,201.64,USD,203.81
2018-11-21,201.28,205.89,201.02,204.44,USD,203.455
2018-11-22,204.53,204.69,204.02,204.27,USD,204.355
2018-11-23,204.32,204.4,196.93,197.78,USD,200.665
2018-11-26,197.81,201.66,197.55,200.74,USD,199.605
2018-11-27,200.66,200.8,198.84,199.63,USD,199.82
2018-11-28,199.62,201.92,198.22,201.31,USD,200.07
2018-11-29,201.91,204.33,201.43,203.28,USD,202.88
2018-11-30,203.29,203.61,201.09,202.72,USD,202.35
2018-12-03,202.78,208.8,202.78,207.61,USD,205.79
2018-12-04,207.59,208.2,203.3,203.61,USD,205.75
2018-12-05,203.45,203.46,202.24,202.72,USD,202.85
2018-12-06,202.76,202.78,194.55,197.45,USD,198.665
2018-12-07,197.51,204.17,197.27,198.22,USD,200.72
2018-12-10,198.03,198.33,191.64,194.54,USD,194.985
2018-12-11,194.57,197.87,193.5,194.66,USD,195.685
2018-12-12,194.59,198.95,194.59,196.43,USD,196.77
2018-12-13,196.36,197.5,195.26,196.71,USD,196.38
2018-12-14,196.86,196.87,192.72,193.15,USD,194.795
2018-12-17,193.23,193.51,189.45,190.26,USD,191.48
2018-12-18,190.21,190.22,185.47,186.03,USD,187.845
2018-12-19,186.03,189.4,184.44,185.34,USD,186.92
2018-12-20,185.05,185.17,180.39,180.86,USD,182.78
2018-12-21,180.99,182.37,178.4,179.43,USD,180.385
2018-12-24,179.17,179.51,174.7,174.81,USD,177.105
2018-12-25,174.74,174.75,174.55,174.67,USD,174.65
2018-12-26,174.6,180.41,173.86,180.41,USD,177.135
2018-12-27,180.27,181.5,176.9,181.32,USD,179.2
2018-12-28,181.43,183.81,180.98,182.11,USD,182.395
2018-12-31,182.19,183.82,181.59,182.8,USD,182.705
2019-01-01,182.8,182.8,182.8,182.8,USD,182.8
2019-01-02,182.96,186.16,179.41,185.43,USD,182.785
2019-01-03,185.14,186.52,183.19,184.71,USD,184.855
2019-01-04,184.88,190.96,184.74,190.8,USD,187.85
2019-01-07,190.86,193.72,189.89,192.81,USD,191.805
2019-01-08,192.93,195.35,192.82,193.88,USD,194.085
2019-01-09,193.89,197.32,193.89,196.67,USD,195.605
2019-01-10,196.97,197.54,194.87,197.54,USD,196.205
2019-01-11,197.39,198.18,194.77,196.15,USD,196.475
2019-01-14,196.22,196.42,194.49,196.08,USD,195.455
2019-01-15,195.93,198.0,195.71,196.94,USD,196.855
2019-01-16,197.01,197.1,195.6,196.08,USD,196.35
2019-01-17,196.12,197.73,194.55,196.92,USD,196.14
2019-01-18,197.17,200.63,197.15,200.63,USD,198.89
2019-01-21,200.5,200.89,200.42,200.72,USD,200.655
2019-01-22,200.73,200.74,196.33,196.65,USD,198.535
2019-01-23,196.63,197.02,193.74,194.66,USD,195.38
2019-01-24,194.73,196.54,193.84,195.85,USD,195.19
2019-01-25,195.75,198.69,195.74,197.93,USD,197.215
2019-01-28,198.12,198.2,194.46,195.82,USD,196.33
2019-01-29,195.78,198.03,195.6,196.93,USD,196.815
2019-01-30,196.82,199.95,196.8,199.02,USD,198.375
2019-01-31,199.41,202.41,199.4,201.65,USD,200.905
2019-02-01,201.47,204.28,200.88,203.58,USD,202.58
2019-02-04,203.53,204.42,201.69,204.42,USD,203.055
2019-02-05,204.33,206.01,204.28,205.71,USD,205.145
2019-02-06,205.76,205.77,204.38,204.8,USD,205.075
2019-02-07,204.58,204.67,199.93,201.07,USD,202.3
2019-02-08,200.87,200.91,197.25,199.38,USD,199.08
2019-02-11,199.32,200.11,198.25,199.85,USD,199.18
2019-02-12,199.86,202.8,199.78,201.72,USD,201.29
2019-02-13,201.87,204.99,201.87,203.86,USD,203.43
2019-02-14,203.63,204.38,202.25,203.25,USD,203.315
2019-02-15,203.41,206.42,203.3,206.13,USD,204.86
2019-02-18,206.41,206.88,206.36,206.48,USD,206.62
2019-02-19,206.47,207.98,205.73,207.28,USD,206.855
2019-02-20,207.48,209.02,207.17,208.37,USD,208.095
2019-02-21,208.31,208.34,205.65,206.26,USD,206.995
2019-02-22,206.07,207.43,205.59,206.46,USD,206.51
2019-02-25,206.59,207.29,206.1,206.48,USD,206.695
2019-02-26,206.63,207.74,205.93,206.41,USD,206.835
2019-02-27,206.64,208.46,206.22,207.39,USD,207.34
2019-02-28,207.29,207.38,204.85,205.73,USD,206.115
2019-03-01,205.56,207.64,205.31,207.64,USD,206.475
2019-03-04,207.53,208.03,205.25,207.17,USD,206.64
2019-03-05,207.26,207.65,206.12,207.12,USD,206.885
2019-03-06,207.23,207.46,205.15,205.8,USD,206.305
2019-03-07,205.8,205.89,203.88,204.9,USD,204.885
2019-03-08,204.66,204.7,199.71,200.99,USD,202.205
2019-03-11,200.96,204.09,200.71,203.49,USD,202.4
2019-03-12,204.03,205.47,203.19,204.63,USD,204.33
2019-03-13,204.66,207.49,204.52,207.22,USD,206.005
2019-03-14,207.56,208.71,207.36,207.88,USD,208.035
2019-03-15,207.79,208.56,207.6,207.75,USD,208.08
2019-03-18,207.78,210.73,207.76,210.42,USD,209.245
2019-03-19,210.49,212.33,209.84,210.25,USD,211.085
2019-03-20,210.21,212.41,208.98,210.78,USD,210.695
2019-03-21,211.09,212.15,210.77,211.91,USD,211.46
